# Bench capture -- DAQ-2200, firmware 4.11b
# operator: A. Du
# date: 2026-03-14T09:15:00+08:00
# sample_rate_hz = 500
# columns: index ; time_s ; channel_a_volts ; probe_temp_c ; status
#
# NOTE: status=OK means the sample is trustworthy. Anything else is not.

3155 ; 6.310000 ; 2.25433 ; 34.102 ; OK
3156 ; 6.312000 ; 1.88502 ; 34.120 ; OK
3157 ; 6.314000 ; 2.27099 ; 34.081 ; OK
3158 ; 6.316000 ; 1.39706 ; 34.143 ; OK
3159 ; 6.318000 ; 1.47980 ; 34.070 ; OK
3160 ; 6.320000 ; 1.21706 ; 34.211 ; OK
3161 ; 6.322000 ; 1.63639 ; 34.201 ; OK
3162 ; 6.324000 ; 1.16932 ; 34.186 ; OK
3163 ; 6.326000 ; 2.51251 ; 34.102 ; OK
3164 ; 6.328000 ; 2.26107 ; 34.184 ; OK
3165 ; 6.330000 ; 2.51072 ; 34.116 ; OK
3166 ; 6.332000 ; 2.69812 ; 34.266 ; OK
3167 ; 6.334000 ; 2.09744 ; 34.180 ; OK
3168 ; 6.336000 ; 1.86645 ; 34.183 ; OK
3169 ; 6.338000 ; 1.43258 ; 34.127 ; OK
3170 ; 6.340000 ; 0.82088 ; 34.121 ; OK
3171 ; 6.342000 ; 0.67094 ; 34.221 ; OK
3172 ; 6.344000 ; 0.21087 ; 34.205 ; OK
3173 ; 6.346000 ; 0.07600 ; 34.094 ; OK
3174 ; 6.348000 ; 0.92058 ; 34.176 ; OK
3175 ; 6.350000 ; 1.03374 ; 34.219 ; OK
3176 ; 6.352000 ; 0.35307 ; 34.230 ; OK
3177 ; 6.354000 ; 0.91919 ; 34.250 ; OK
3178 ; 6.356000 ; 1.17338 ; 34.202 ; OK
3179 ; 6.358000 ; 0.34686 ; 34.193 ; OK
3180 ; 6.360000 ; -0.23334 ; 34.235 ; OK
3181 ; 6.362000 ; -0.83423 ; 34.110 ; OK
3182 ; 6.364000 ; -1.40691 ; 34.343 ; OK
3183 ; 6.366000 ; -1.35476 ; 34.321 ; OK
3184 ; 6.368000 ; -1.65306 ; 34.243 ; OK
3185 ; 6.370000 ; -1.72117 ; 34.297 ; OK
3186 ; 6.372000 ; -1.16737 ; 34.213 ; OK
3187 ; 6.374000 ; -1.14845 ; 34.268 ; OK
3188 ; 6.376000 ; -1.13691 ; 34.272 ; OK
3189 ; 6.378000 ; -0.92142 ; 34.272 ; OK
3190 ; 6.380000 ; -1.12965 ; 34.281 ; OK
3191 ; 6.382000 ; -1.53158 ; 34.221 ; OK
3192 ; 6.384000 ; -2.01090 ; 34.261 ; OK
3193 ; 6.386000 ; -2.58875 ; 34.264 ; OK
3194 ; 6.388000 ; -3.06357 ; 34.304 ; OK
3195 ; 6.390000 ; -2.94568 ; 34.216 ; OK
3196 ; 6.392000 ; -2.60039 ; 34.245 ; OK
3197 ; 6.394000 ; -5.00000 ; 34.289 ; SAT
3198 ; 6.396000 ; -1.86049 ; 34.282 ; OK
3199 ; 6.398000 ; -1.21381 ; 34.308 ; OK
3200 ; 6.400000 ; -1.13323 ; 34.309 ; OK
3201 ; 6.402000 ; -0.82883 ; 34.346 ; OK
3202 ; 6.404000 ; -1.12393 ; 34.361 ; OK
3203 ; 6.406000 ; -1.60805 ; 34.288 ; OK
3204 ; 6.408000 ; -2.02102 ; 34.310 ; OK
3205 ; 6.410000 ; -2.06094 ; 34.274 ; OK
3206 ; 6.412000 ; -2.04935 ; 34.344 ; OK
3207 ; 6.414000 ; -1.87863 ; 34.315 ; OK
3208 ; 6.416000 ; -2.11095 ; 34.408 ; OK
3209 ; 6.418000 ; -0.79342 ; 34.303 ; OK
3210 ; 6.420000 ; 0.10935 ; 34.382 ; OK
3211 ; 6.422000 ; -0.14843 ; 34.342 ; OK
3212 ; 6.424000 ; 0.71332 ; 34.382 ; OK
3213 ; 6.426000 ; 0.81353 ; 34.398 ; OK
3214 ; 6.428000 ; -0.00446 ; 34.341 ; OK
3215 ; 6.430000 ; -0.00663 ; 34.361 ; OK
3216 ; 6.432000 ; -0.12157 ; 34.293 ; OK
3217 ; 6.434000 ; -0.42068 ; 34.389 ; OK
3218 ; 6.436000 ; -0.38663 ; 34.457 ; OK
3219 ; 6.438000 ; -0.27027 ; 34.334 ; OK
3220 ; 6.440000 ; 0.77006 ; 34.356 ; OK
3221 ; 6.442000 ; 1.31589 ; 34.395 ; OK
3222 ; 6.444000 ; 1.60078 ; 34.357 ; OK
3223 ; 6.446000 ; 1.54004 ; 34.318 ; OK
3224 ; 6.448000 ; 1.99717 ; 34.429 ; OK
3225 ; 6.450000 ; 2.16944 ; 34.435 ; OK
3226 ; 6.452000 ; 1.83161 ; 34.360 ; OK
3227 ; 6.454000 ; 1.55054 ; 34.454 ; OK
3228 ; 6.456000 ; 1.16553 ; 34.479 ; OK
3229 ; 6.458000 ; 0.93960 ; 34.402 ; OK
3230 ; 6.460000 ; 1.33062 ; 34.314 ; OK
3231 ; 6.462000 ; 1.57690 ; 34.359 ; OK
3232 ; 6.464000 ; 1.80163 ; 34.316 ; OK
3233 ; 6.466000 ; 2.70460 ; 34.388 ; OK
3234 ; 6.468000 ; 2.21287 ; 34.397 ; OK
3235 ; 6.470000 ; 3.03071 ; 34.495 ; OK
3236 ; 6.472000 ; 2.59699 ; 34.393 ; OK
3237 ; 6.474000 ; 2.68460 ; 34.409 ; OK
3238 ; 6.476000 ; 1.99288 ; 34.504 ; OK
3239 ; 6.478000 ; 1.38342 ; 34.469 ; OK
3240 ; 6.480000 ; 0.79339 ; 34.398 ; OK
3241 ; 6.482000 ; 0.12350 ; 34.469 ; OK
3242 ; 6.484000 ; 0.70158 ; 34.441 ; OK
3243 ; 6.486000 ; 0.64308 ; 34.511 ; OK
3244 ; 6.488000 ; 0.85159 ; 34.470 ; OK
3245 ; 6.490000 ; 0.91439 ; 34.447 ; OK
3246 ; 6.492000 ; 1.32934 ; 34.517 ; OK
3247 ; 6.494000 ; 1.10741 ; 34.531 ; OK
3248 ; 6.496000 ; 1.03363 ; 34.444 ; OK
3249 ; 6.498000 ; 0.73193 ; 34.488 ; OK
3250 ; 6.500000 ; -0.11049 ; 34.475 ; OK
3251 ; 6.502000 ; -0.84410 ; 34.573 ; OK
3252 ; 6.504000 ; -0.77298 ; 34.543 ; OK
3253 ; 6.506000 ; -1.05418 ; 34.479 ; OK
3254 ; 6.508000 ; -1.25465 ; 34.573 ; OK
3255 ; 6.510000 ; -0.97362 ; 34.463 ; OK
3256 ; 6.512000 ; -0.75666 ; 34.492 ; OK
3257 ; 6.514000 ; -0.91376 ; 34.421 ; OK
3258 ; 6.516000 ; -0.50231 ; 34.600 ; OK
3259 ; 6.518000 ; -0.26456 ; 34.601 ; OK
3260 ; 6.520000 ; -0.99050 ; 34.540 ; OK
3261 ; 6.522000 ; -1.26149 ; 34.561 ; OK
3262 ; 6.524000 ; -2.28992 ; 34.606 ; OK
3263 ; 6.526000 ; -2.47469 ; 34.558 ; OK
3264 ; 6.528000 ; -2.53234 ; 34.561 ; OK
3265 ; 6.530000 ; -2.88923 ; 34.562 ; OK
3266 ; 6.532000 ; -2.19355 ; 34.586 ; OK
3267 ; 6.534000 ; -2.14576 ; 34.545 ; OK
3268 ; 6.536000 ; -1.67706 ; 34.544 ; OK
3269 ; 6.538000 ; -1.45568 ; 34.684 ; OK
3270 ; 6.540000 ; -1.23548 ; 34.580 ; OK
3271 ; 6.542000 ; -1.47870 ; 34.516 ; OK
3272 ; 6.544000 ; -1.07599 ; 34.607 ; OK
3273 ; 6.546000 ; -1.46285 ; 34.601 ; OK
3274 ; 6.548000 ; -2.07080 ; 34.446 ; OK
3275 ; 6.550000 ; -2.78471 ; 34.600 ; OK
3276 ; 6.552000 ; -2.21090 ; 34.562 ; OK
3277 ; 6.554000 ; -2.38755 ; 34.571 ; OK
3278 ; 6.556000 ; -1.65033 ; 34.550 ; OK
3279 ; 6.558000 ; -0.63255 ; 34.619 ; OK
3280 ; 6.560000 ; -0.46459 ; 34.576 ; OK
3281 ; 6.562000 ; -0.14814 ; 34.582 ; OK
3282 ; 6.564000 ; 0.07135 ; 34.695 ; OK
3283 ; 6.566000 ; -0.06984 ; 34.717 ; OK
3284 ; 6.568000 ; 0.03328 ; 34.645 ; OK
3285 ; 6.570000 ; -0.05795 ; 34.641 ; OK
3286 ; 6.572000 ; -0.03019 ; 34.692 ; OK
3287 ; 6.574000 ; -0.62153 ; 34.571 ; OK
3288 ; 6.576000 ; -0.24322 ; 34.671 ; OK
3289 ; 6.578000 ; 0.19636 ; 34.613 ; OK
3290 ; 6.580000 ; 0.41486 ; 34.751 ; OK
3291 ; 6.582000 ; 0.34211 ; 34.647 ; OK
3292 ; 6.584000 ; 1.93484 ; 34.664 ; OK
3293 ; 6.586000 ; 2.09160 ; 34.713 ; OK
3294 ; 6.588000 ; 1.76435 ; 34.667 ; OK
3295 ; 6.590000 ; 2.19078 ; 34.626 ; OK
3296 ; 6.592000 ; 2.64321 ; 34.718 ; OK
3297 ; 6.594000 ; 1.36750 ; 34.662 ; OK
3298 ; 6.596000 ; 1.05463 ; 34.606 ; OK
3299 ; 6.598000 ; 1.34407 ; 34.757 ; OK
3300 ; 6.600000 ; 1.34760 ; 34.668 ; OK
3301 ; 6.602000 ; 0.96719 ; 34.682 ; OK
3302 ; 6.604000 ; 2.15491 ; 34.755 ; OK
3303 ; 6.606000 ; 2.33545 ; 34.682 ; OK
3304 ; 6.608000 ; 2.85253 ; 34.710 ; OK
3305 ; 6.610000 ; 3.15457 ; 34.720 ; OK
3306 ; 6.612000 ; 3.05915 ; 34.729 ; OK
3307 ; 6.614000 ; 2.19493 ; 34.704 ; OK
3308 ; 6.616000 ; 1.77165 ; 34.715 ; OK
3309 ; 6.618000 ; 1.40016 ; 34.781 ; OK
3310 ; 6.620000 ; 1.14982 ; 34.787 ; OK
3311 ; 6.622000 ; 0.83803 ; 34.841 ; OK
3312 ; 6.624000 ; 0.73952 ; 34.762 ; OK
3313 ; 6.626000 ; 1.32476 ; 34.727 ; OK
3314 ; 6.628000 ; 1.37676 ; 34.698 ; OK
3315 ; 6.630000 ; 1.59075 ; 34.723 ; OK
3316 ; 6.632000 ; 2.11909 ; 34.806 ; OK
3317 ; 6.634000 ; 1.44223 ; 34.787 ; OK
3318 ; 6.636000 ; 1.07708 ; 34.830 ; OK
3319 ; 6.638000 ; 0.83941 ; 34.846 ; OK
3320 ; 6.640000 ; -0.11543 ; 34.781 ; OK
3321 ; 6.642000 ; -0.56471 ; 34.763 ; OK
3322 ; 6.644000 ; -0.82524 ; 34.733 ; OK
3323 ; 6.646000 ; -1.50117 ; 34.848 ; OK
3324 ; 6.648000 ; -1.36754 ; 34.812 ; OK
3325 ; 6.650000 ; -1.14819 ; 34.822 ; OK
3326 ; 6.652000 ; -0.47885 ; 34.860 ; OK
3327 ; 6.654000 ; -0.61747 ; 34.730 ; OK
3328 ; 6.656000 ; -0.56698 ; 34.810 ; OK
3329 ; 6.658000 ; -0.74761 ; 34.772 ; OK
3330 ; 6.660000 ; -1.27081 ; 34.744 ; OK
3331 ; 6.662000 ; -0.76611 ; 34.770 ; OK
3332 ; 6.664000 ; -2.10832 ; 34.775 ; OK
3333 ; 6.666000 ; -2.47304 ; 34.713 ; OK
3334 ; 6.668000 ; -2.59336 ; 34.749 ; OK
3335 ; 6.670000 ; -2.63198 ; 34.911 ; OK
3336 ; 6.672000 ; -2.08483 ; 34.823 ; OK
3337 ; 6.674000 ; -1.90447 ; 34.803 ; OK
3338 ; 6.676000 ; -1.97472 ; 34.894 ; OK
3339 ; 6.678000 ; -0.98505 ; 34.797 ; OK
3340 ; 6.680000 ; -1.41198 ; 34.883 ; OK
3341 ; 6.682000 ; -1.40224 ; 34.762 ; OK
3342 ; 6.684000 ; -1.64032 ; 34.880 ; OK
3343 ; 6.686000 ; -1.88122 ; 34.921 ; OK
3344 ; 6.688000 ; -2.23529 ; 34.856 ; OK
3345 ; 6.690000 ; -2.57628 ; 34.813 ; OK
3346 ; 6.692000 ; -2.21436 ; 34.882 ; OK
3347 ; 6.694000 ; -2.24136 ; 34.865 ; OK
3348 ; 6.696000 ; -2.27832 ; 34.893 ; OK
3349 ; 6.698000 ; -1.15204 ; 34.904 ; OK
3350 ; 6.700000 ; -0.95662 ; 34.856 ; OK
3351 ; 6.702000 ; -0.61029 ; 34.923 ; OK
3352 ; 6.704000 ; -0.23914 ; 34.879 ; OK
3353 ; 6.706000 ; 0.15533 ; 34.918 ; OK
3354 ; 6.708000 ; 0.07175 ; 34.894 ; OK
3355 ; 6.710000 ; -0.57983 ; 34.939 ; OK
3356 ; 6.712000 ; -1.04458 ; 34.973 ; OK
3357 ; 6.714000 ; -1.15793 ; 34.969 ; OK
3358 ; 6.716000 ; -0.56276 ; 34.950 ; OK
3359 ; 6.718000 ; 0.10769 ; 34.920 ; OK
3360 ; 6.720000 ; 0.17892 ; 34.908 ; OK
3361 ; 6.722000 ; 0.96124 ; 34.934 ; OK
3362 ; 6.724000 ; 1.61735 ; 34.965 ; OK
3363 ; 6.726000 ; 1.70073 ; 34.910 ; OK
3364 ; 6.728000 ; 2.10585 ; 34.942 ; OK
3365 ; 6.730000 ; 1.62659 ; 34.911 ; OK
3366 ; 6.732000 ; 1.40195 ; 34.959 ; OK
3367 ; 6.734000 ; 1.26021 ; 34.956 ; OK
3368 ; 6.736000 ; 1.04202 ; 34.953 ; OK
3369 ; 6.738000 ; 1.01251 ; 34.934 ; OK
3370 ; 6.740000 ; 1.07379 ; 35.002 ; OK
3371 ; 6.742000 ; 1.24768 ; 34.961 ; OK
3372 ; 6.744000 ; 1.87488 ; 35.022 ; OK
3373 ; 6.746000 ; 2.18666 ; 34.998 ; OK
3374 ; 6.748000 ; 2.57377 ; 35.017 ; OK
3375 ; 6.750000 ; 2.76228 ; 35.109 ; OK
3376 ; 6.752000 ; 2.79465 ; 34.999 ; OK
3377 ; 6.754000 ; 1.94974 ; 35.047 ; OK
3378 ; 6.756000 ; 1.86438 ; 35.007 ; OK
3379 ; 6.758000 ; 1.04593 ; 35.023 ; OK
3380 ; 6.760000 ; 1.21506 ; 35.102 ; OK
3381 ; 6.762000 ; 0.80632 ; 35.045 ; OK
3382 ; 6.764000 ; 1.19355 ; 35.019 ; OK
3383 ; 6.766000 ; 1.54705 ; 34.997 ; OK
3384 ; 6.768000 ; 2.13400 ; 35.062 ; OK
3385 ; 6.770000 ; 1.94069 ; 35.071 ; OK
3386 ; 6.772000 ; 1.74671 ; 35.079 ; OK
3387 ; 6.774000 ; 1.79182 ; 35.051 ; OK
3388 ; 6.776000 ; 1.82442 ; 35.029 ; OK
3389 ; 6.778000 ; 1.46470 ; 34.969 ; OK
3390 ; 6.780000 ; 0.28251 ; 35.039 ; OK
3391 ; 6.782000 ; -0.25333 ; 35.101 ; OK
3392 ; 6.784000 ; -0.98136 ; 35.099 ; OK
3393 ; 6.786000 ; -1.04827 ; 35.060 ; OK
3394 ; 6.788000 ; -0.93932 ; 35.116 ; OK
3395 ; 6.790000 ; -0.40645 ; 35.110 ; OK
3396 ; 6.792000 ; 0.18269 ; 35.089 ; OK
3397 ; 6.794000 ; 0.09468 ; 35.002 ; OK
3398 ; 6.796000 ; 0.05944 ; 35.166 ; OK
3399 ; 6.798000 ; -0.24828 ; 35.166 ; OK
3400 ; 6.800000 ; -0.38215 ; 35.073 ; OK
3401 ; 6.802000 ; -1.62891 ; 35.162 ; OK
3402 ; 6.804000 ; -1.57832 ; 35.137 ; OK
3403 ; 6.806000 ; -2.42298 ; 35.105 ; OK
3404 ; 6.808000 ; -2.68494 ; 35.125 ; OK
3405 ; 6.810000 ; -1.82871 ; 35.072 ; OK
3406 ; 6.812000 ; -2.73289 ; 35.134 ; OK
3407 ; 6.814000 ; -1.60626 ; 35.162 ; OK
3408 ; 6.816000 ; -1.43933 ; 35.107 ; OK
3409 ; 6.818000 ; -1.42927 ; 35.109 ; OK
3410 ; 6.820000 ; -0.94697 ; 35.148 ; OK
3411 ; 6.822000 ; -1.25152 ; 35.154 ; OK
3412 ; 6.824000 ; -1.32497 ; 35.134 ; OK
3413 ; 6.826000 ; -2.63479 ; 35.099 ; OK
3414 ; 6.828000 ; -2.16568 ; 35.187 ; OK
3415 ; 6.830000 ; -2.14594 ; 35.165 ; OK
3416 ; 6.832000 ; -2.49429 ; 35.166 ; OK
3417 ; 6.834000 ; -2.44524 ; 35.106 ; OK
3418 ; 6.836000 ; -1.74745 ; 35.189 ; OK
3419 ; 6.838000 ; -1.11725 ; 35.163 ; OK
3420 ; 6.840000 ; -0.74007 ; 35.179 ; OK
3421 ; 6.842000 ; -0.67391 ; 35.223 ; OK
3422 ; 6.844000 ; -0.02534 ; 35.168 ; OK
3423 ; 6.846000 ; -0.69523 ; 35.189 ; OK
3424 ; 6.848000 ; -0.44043 ; 35.099 ; OK
3425 ; 6.850000 ; -0.76555 ; 35.247 ; OK
3426 ; 6.852000 ; -0.97915 ; 35.168 ; OK
3427 ; 6.854000 ; -1.30076 ; 35.189 ; OK
3428 ; 6.856000 ; -1.07139 ; 35.267 ; OK
3429 ; 6.858000 ; -0.17869 ; 35.130 ; OK
3430 ; 6.860000 ; 0.40810 ; 35.202 ; OK
3431 ; 6.862000 ; 0.55767 ; 35.294 ; OK
3432 ; 6.864000 ; 1.31663 ; 35.260 ; OK
3433 ; 6.866000 ; 1.38964 ; 35.252 ; OK
3434 ; 6.868000 ; 1.95429 ; 35.192 ; OK
3435 ; 6.870000 ; 1.13393 ; 35.304 ; OK
3436 ; 6.872000 ; 1.26753 ; 35.317 ; OK
3437 ; 6.874000 ; 0.82521 ; 35.252 ; OK
3438 ; 6.876000 ; 0.93859 ; 35.362 ; OK
3439 ; 6.878000 ; 1.02481 ; 35.224 ; OK
3440 ; 6.880000 ; 0.94991 ; 35.237 ; OK
3441 ; 6.882000 ; 1.84855 ; 35.179 ; OK
3442 ; 6.884000 ; 1.90959 ; 35.308 ; OK
3443 ; 6.886000 ; 2.10496 ; 35.298 ; OK
3444 ; 6.888000 ; 2.56119 ; 35.336 ; OK
3445 ; 6.890000 ; 2.87933 ; 35.327 ; OK
3446 ; 6.892000 ; 2.36915 ; 35.392 ; OK
3447 ; 6.894000 ; 2.56617 ; 35.268 ; OK
3448 ; 6.896000 ; 1.82767 ; 35.344 ; OK
3449 ; 6.898000 ; 1.16940 ; 35.286 ; OK
3450 ; 6.900000 ; 1.01426 ; 35.373 ; OK
3451 ; 6.902000 ; 1.20955 ; 35.298 ; OK
3452 ; 6.904000 ; 1.16200 ; 35.298 ; OK
3453 ; 6.906000 ; 1.30529 ; 35.372 ; OK
3454 ; 6.908000 ; 1.64037 ; 35.229 ; OK
3455 ; 6.910000 ; 2.02753 ; 35.321 ; OK
3456 ; 6.912000 ; 2.23484 ; 35.278 ; OK
3457 ; 6.914000 ; 1.68935 ; 35.324 ; OK
3458 ; 6.916000 ; 1.21762 ; 35.309 ; OK
3459 ; 6.918000 ; 1.38043 ; 35.392 ; OK
3460 ; 6.920000 ; 0.03971 ; 35.244 ; OK
3461 ; 6.922000 ; 0.24747 ; 35.354 ; OK
3462 ; 6.924000 ; -0.07634 ; 35.280 ; OK
3463 ; 6.926000 ; -0.56168 ; 35.342 ; OK
3464 ; 6.928000 ; -0.24472 ; 35.346 ; OK
3465 ; 6.930000 ; -0.32308 ; 35.360 ; OK
3466 ; 6.932000 ; 0.28340 ; 35.366 ; OK
3467 ; 6.934000 ; 0.19787 ; 35.334 ; OK
3468 ; 6.936000 ; 0.21981 ; 35.388 ; OK
3469 ; 6.938000 ; 0.10670 ; 35.375 ; OK
3470 ; 6.940000 ; -0.66073 ; 35.339 ; OK
3471 ; 6.942000 ; -1.30972 ; 35.500 ; OK
3472 ; 6.944000 ; -1.75480 ; 35.397 ; OK
3473 ; 6.946000 ; -2.74279 ; 35.370 ; OK
3474 ; 6.948000 ; -2.07805 ; 35.383 ; OK
3475 ; 6.950000 ; -2.39869 ; 35.541 ; OK
3476 ; 6.952000 ; -1.82953 ; 35.390 ; OK
3477 ; 6.954000 ; -1.86999 ; 35.380 ; OK
3478 ; 6.956000 ; -1.26722 ; 35.404 ; OK
3479 ; 6.958000 ; -1.01647 ; 35.469 ; OK
3480 ; 6.960000 ; -1.56558 ; 35.404 ; OK
3481 ; 6.962000 ; -1.33850 ; 35.478 ; OK
3482 ; 6.964000 ; -1.98302 ; 35.455 ; OK
3483 ; 6.966000 ; -2.15430 ; 35.479 ; OK
3484 ; 6.968000 ; -2.51204 ; 35.454 ; OK
3485 ; 6.970000 ; -3.21267 ; 35.504 ; OK
3486 ; 6.972000 ; -2.52716 ; 35.458 ; OK
3487 ; 6.974000 ; -2.67418 ; 35.517 ; OK
3488 ; 6.976000 ; -1.69324 ; 35.430 ; OK
3489 ; 6.978000 ; -1.28110 ; 35.401 ; OK
3490 ; 6.980000 ; -1.03792 ; 35.460 ; OK
3491 ; 6.982000 ; -0.58798 ; 35.441 ; OK
3492 ; 6.984000 ; -0.53135 ; 35.501 ; OK
3493 ; 6.986000 ; -0.68474 ; 35.501 ; OK
3494 ; 6.988000 ; -0.71772 ; 35.454 ; OK
3495 ; 6.990000 ; -0.83691 ; 35.482 ; OK
3496 ; 6.992000 ; -1.46735 ; 35.446 ; OK
3497 ; 6.994000 ; -1.36212 ; 35.497 ; OK
3498 ; 6.996000 ; -1.14928 ; 35.511 ; OK
3499 ; 6.998000 ; -0.24804 ; 35.437 ; OK
3500 ; 7.000000 ; -0.02996 ; 35.524 ; OK
3501 ; 7.002000 ; 0.40044 ; 35.541 ; OK
3502 ; 7.004000 ; 1.11729 ; 35.476 ; OK
3503 ; 7.006000 ; 1.70813 ; 35.390 ; OK
3504 ; 7.008000 ; 1.34627 ; 35.444 ; OK
3505 ; 7.010000 ; 1.45564 ; 35.555 ; OK
3506 ; 7.012000 ; 0.63374 ; 35.599 ; OK
3507 ; 7.014000 ; 0.42168 ; 35.461 ; OK
3508 ; 7.016000 ; 0.85057 ; 35.527 ; OK
3509 ; 7.018000 ; 1.10175 ; 35.512 ; OK
3510 ; 7.020000 ; 0.55230 ; 35.567 ; OK
3511 ; 7.022000 ; 1.58280 ; 35.536 ; OK
3512 ; 7.024000 ; 1.84310 ; 35.517 ; OK
3513 ; 7.026000 ; 2.36389 ; 35.566 ; OK
3514 ; 7.028000 ; 2.57568 ; 35.532 ; OK
3515 ; 7.030000 ; 2.58078 ; 35.561 ; OK
3516 ; 7.032000 ; 2.66375 ; 35.624 ; OK
3517 ; 7.034000 ; 2.22773 ; 35.540 ; OK
3518 ; 7.036000 ; 1.60471 ; 35.574 ; OK
3519 ; 7.038000 ; 1.47057 ; 35.572 ; OK
3520 ; 7.040000 ; 1.27403 ; 35.480 ; OK
3521 ; 7.042000 ; 1.32709 ; 35.651 ; OK
3522 ; 7.044000 ; 1.36041 ; 35.512 ; OK
3523 ; 7.046000 ; 1.93846 ; 35.500 ; OK
3524 ; 7.048000 ; 1.95170 ; 35.630 ; OK
3525 ; 7.050000 ; 2.23723 ; 35.602 ; OK
3526 ; 7.052000 ; 2.50611 ; 35.617 ; OK
3527 ; 7.054000 ; 1.96687 ; 35.579 ; OK
3528 ; 7.056000 ; 1.77710 ; 35.596 ; OK
3529 ; 7.058000 ; 0.98031 ; 35.587 ; OK
3530 ; 7.060000 ; 0.53758 ; 35.661 ; OK
3531 ; 7.062000 ; 0.22469 ; 35.686 ; OK
3532 ; 7.064000 ; 0.13976 ; 35.673 ; OK
3533 ; 7.066000 ; -0.67017 ; 35.684 ; OK
3534 ; 7.068000 ; -0.04379 ; 35.658 ; OK
3535 ; 7.070000 ; -0.14104 ; 35.630 ; OK
3536 ; 7.072000 ; 0.76439 ; 35.607 ; OK
3537 ; 7.074000 ; 0.33863 ; 35.637 ; OK
3538 ; 7.076000 ; 0.52192 ; 35.621 ; OK
3539 ; 7.078000 ; 0.10752 ; 35.702 ; OK
3540 ; 7.080000 ; -0.40556 ; 35.741 ; OK
3541 ; 7.082000 ; -1.38456 ; 35.688 ; OK
3542 ; 7.084000 ; -1.85357 ; 35.637 ; OK
3543 ; 7.086000 ; -1.87894 ; 35.649 ; OK
3544 ; 7.088000 ; -1.98282 ; 35.827 ; OK
3545 ; 7.090000 ; -1.99028 ; 35.727 ; OK
3546 ; 7.092000 ; -1.99710 ; 35.763 ; OK
3547 ; 7.094000 ; -1.61872 ; 35.690 ; OK
3548 ; 7.096000 ; -1.09775 ; 35.687 ; OK
3549 ; 7.098000 ; -1.42911 ; 35.680 ; OK
3550 ; 7.100000 ; -1.39715 ; 35.854 ; OK
3551 ; 7.102000 ; -1.37244 ; 35.702 ; OK
3552 ; 7.104000 ; -2.04550 ; 35.778 ; OK
3553 ; 7.106000 ; -1.75650 ; 35.609 ; OK
3554 ; 7.108000 ; -2.91997 ; 35.695 ; OK
3555 ; 7.110000 ; -2.39175 ; 35.716 ; OK
3556 ; 7.112000 ; -2.24591 ; 35.750 ; OK
3557 ; 7.114000 ; -2.37244 ; 35.743 ; OK
3558 ; 7.116000 ; -2.01074 ; 35.705 ; OK
3559 ; 7.118000 ; -1.49372 ; 35.739 ; OK
3560 ; 7.120000 ; -1.35264 ; 35.741 ; OK
3561 ; 7.122000 ; -0.92279 ; 35.691 ; OK
3562 ; 7.124000 ; -0.66230 ; 35.789 ; OK
3563 ; 7.126000 ; -1.16454 ; 35.786 ; OK
3564 ; 7.128000 ; -0.91786 ; 35.711 ; OK
3565 ; 7.130000 ; -1.38114 ; 35.766 ; OK
3566 ; 7.132000 ; -1.76461 ; 35.749 ; OK
3567 ; 7.134000 ; -1.60987 ; 35.702 ; OK
3568 ; 7.136000 ; -1.85158 ; 35.772 ; OK
3569 ; 7.138000 ; -1.01584 ; 35.756 ; OK
3570 ; 7.140000 ; 0.13278 ; 35.834 ; OK
3571 ; 7.142000 ; 0.17491 ; 35.799 ; OK
3572 ; 7.144000 ; 0.82503 ; 35.818 ; OK
3573 ; 7.146000 ; 0.99058 ; 35.792 ; OK
3574 ; 7.148000 ; 0.92413 ; 35.675 ; OK
3575 ; 7.150000 ; 1.31859 ; 35.782 ; OK
3576 ; 7.152000 ; 0.33235 ; 35.847 ; OK
3577 ; 7.154000 ; 0.33771 ; 35.789 ; OK
3578 ; 7.156000 ; 0.13004 ; 35.812 ; OK
3579 ; 7.158000 ; 0.21347 ; 35.761 ; OK
3580 ; 7.160000 ; 0.76079 ; 35.788 ; OK
3581 ; 7.162000 ; 1.33766 ; 35.836 ; OK
3582 ; 7.164000 ; 1.67982 ; 35.818 ; OK
3583 ; 7.166000 ; 2.16702 ; 35.889 ; OK
3584 ; 7.168000 ; 2.69234 ; 35.804 ; OK
3585 ; 7.170000 ; 2.61320 ; 35.858 ; OK
3586 ; 7.172000 ; 2.16164 ; 35.950 ; OK
3587 ; 7.174000 ; 2.29410 ; 35.821 ; OK
3588 ; 7.176000 ; 1.76975 ; 35.796 ; OK
3589 ; 7.178000 ; 1.11875 ; 35.945 ; OK
3590 ; 7.180000 ; 1.32175 ; 35.845 ; OK
3591 ; 7.182000 ; 1.13855 ; 35.818 ; OK
3592 ; 7.184000 ; 1.87355 ; 35.899 ; OK
3593 ; 7.186000 ; 1.98135 ; 35.886 ; OK
3594 ; 7.188000 ; 2.35583 ; 35.813 ; OK
3595 ; 7.190000 ; 1.94234 ; 35.938 ; OK
3596 ; 7.192000 ; 2.65724 ; 35.921 ; OK
3597 ; 7.194000 ; 2.54721 ; 35.869 ; OK
3598 ; 7.196000 ; 1.97471 ; 35.816 ; OK
3599 ; 7.198000 ; 1.11815 ; 35.829 ; OK
3600 ; 7.200000 ; 0.90426 ; 35.937 ; OK
3601 ; 7.202000 ; 0.37068 ; 35.863 ; OK
